texto;classe;prob_pos;prob_neg;prob_neu;emoticon
Alemanha foi desclassificado;negativo;0.25714663485040873;0.31429047039128327;0.4285628947583075;🙁
A Alemanha e a Espanha já sairão!!!! KKKKKKKK;negativo;0.0655575896483024;0.46246615410048597;0.4719762562512098;🙁
Esses macumbeiro tudo erraram;negativo;0.06682175516855006;0.1404151334861642;0.7927631113452863;🙁
Brasil e França na final;positivo;0.4187320430839317;0.29307164698752225;0.2881963099285455;🙂
Alguém de 2030;neutro;0.23077214972447946;0.39860661660598196;0.37062123366953853;😐
Estou revendo esse vídeo de novo, só pra comentar q a Alemanha já saiu da copa(graças a god).. e que signos não existem akzkska;neutro;0.0037413038199097404;0.9652969312077557;0.030961764972333775;😐
Brasil:1<br />Alemanha: 2<br />?;negativo;0.25714663485040873;0.31429047039128327;0.4285628947583075;🙁
os  simpsons previram o hexa! então ja podem se preparar que a taça é nossa!<br />sem contar que  as grandes potencias  do futebol já sairam(  ALEMANHA,PORTUGAL,ARGENTINA,ESPANHA...);negativo;0.005582236689236413;0.18669486077095038;0.8077229025398065;🙁
Espanha já era;neutro;0.42857346594184276;0.42857365535921177;0.14285287869894517;😐
Alemanha ficou de fora da copa kkkkkkkk;negativo;0.13890384877752016;0.22238479587379653;0.6387113553486842;🙁
aposto que eles não previu a alemanha sendo eliminada pela korea.;negativo;0.030787674882308845;0.2442889934022322;0.72492333171546;🙁
"ora ora em<br />só sobrou Brasil<br />O HEXA JÁ É REALIDADE<br /><a href=""http://www.youtube.com/results?search_query=%23VAIMENINONEY"">#VAIMENINONEY</a> <a href=""http://www.youtube.com/results?search_query=%23VAICOUTINHOOOOOOO"">#VAICOUTINHOOOOOOO</a>";negativo;0.1502006370139402;0.1986682600955714;0.6511311028904894;🙁
Bélgica;positivo;0.38462046421266677;0.23077238052242996;0.3846071552649035;🙂
Pra min e franca;negativo;0.10011730244289493;0.2011259501020498;0.6987567474550546;🙁
Se foderam pq a alemanha já saiu;negativo;0.029242125485769363;0.04398990962204119;0.9267679648921895;🙁
CHUPA ALEMANHA, FOI DESCLACIFICADA!!!;negativo;0.04937442418321297;0.3012418372058364;0.6493837386109514;🙁
alemanha foi barrada no pedagio por nao ter pontos suficientes para passar das oitavas, e a espanha ja deu tchau graças a russia;negativo;8.763295367669503e-05;0.09059403395387633;0.9093183330924455;🙁
1-brasil 2- belgica 3- frança;negativo;0.19735080031177912;0.08153172456051941;0.7211174751277031;🙁
Gente VIM do futuro para avisar a vcs q a Espanha, Portugal, Alemanha e Argentina foram eliminadas até agr;negativo;0.004276560479464184;0.1388130175566524;0.8569104219638779;🙁
Engraçado que quando estou vendo o vídeo Alemanha Argentina e Espanha saíram kkkkkkk;positivo;0.5715158519059629;0.02240742055450208;0.40607672753953483;🙂
alemanha perdeu Espanha tambem;neutro;0.024077302582454232;0.5898721421950837;0.38605055522246057;😐
Alemanha não tem sorte em solo russo;negativo;0.09925439389303414;0.1475464960841931;0.7531991100227732;🙁
<b>vendo esse video</b> <b>vendo que a alemanha foi eliminada</b><br /><br /><br /><br /><br /><br /><br /><br /><br />Entao videntes, tem certeza que a alemanha vai ganha?;neutro;0.0050588157195885185;0.6111997870644147;0.3837413972159974;😐
Errou kkkkk povo não acertou um;negativo;0.004326694022801357;0.13646084776246653;0.8592124582147307;🙁
Gravem Brasil vai ser campeão em cima da Bélgica;neutro;0.020675771299353853;0.6102011905660674;0.3691230381345805;😐
Alemanha e espanha Foram eliminada Kkkk;neutro;0.13914884722045495;0.49339914261021534;0.36745201016932827;😐
Só queria dizer q alemanha tchau e espanha tchau;negativo;0.04276233022362335;0.22450530787150597;0.7327323619048687;🙁
kkkkkkkkkk as duas ja foram alemanha e espanha;negativo;0.1882313993374816;0.11302774082965505;0.6987408598328632;🙁
Final: França x Brasil;neutro;0.3212047500346256;0.5403336717795665;0.13846157818580834;😐
VC sabia Que A Alemanha E a Espanha e argentina e Portugal Foi Eliminado;neutro;0.1475417994743385;0.6202452328904288;0.23221296763523477;😐
Pai Carlos errou feio Alemanha não chegou nem nas oitavas;negativo;0.002074854626576355;0.02371765176282334;0.9742074936105999;🙁
Gente metade dai não e nem vidente não a Alemanha não vai pq ela foi desclassificada!<br />e o Brasil ele já ta indo pra semi final amanhã e ele ou o México...<br />e a Espanha foi derrotada pela Rússia...<br />Pela minha vidência na final vai ficar França e Brasil<br />(Obs: e só para descontrair ai blz?mais nunca se sabe se eu estou certa né);negativo;7.519899386200895e-07;0.004921300718401042;0.9950779472916682;🙁
<b><i>RESHITEGUI100PURCENTUGEZUIS</i></b>;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
Que babaquice a Alemanha já foi;negativo;0.04635915622903723;0.16970710190271815;0.7839337418682449;🙁
Eu vim do futuro para falar que a Espanha vou desclassificada ksksk;negativo;0.05106028761098067;0.33809421242916526;0.6108454999598506;🙁
alemanha e espanha ja esta eliminada akakakaka;neutro;0.11856832926598769;0.5032661421680402;0.37816552856597363;😐
atenção eu sou vidente Quem vai ganhar a copa de 2018 é O Felizardo Brasil sim o Brasil;neutro;0.013175518799514348;0.7277478964031963;0.25907658479728674;😐
Alemanha e Espanha já saíram;negativo;0.1739554449371093;0.21192107010289185;0.6141234849599984;🙁
Alemanha e espanha rodou;neutro;0.03278542086790118;0.7588754008568852;0.20833917827521295;😐
Ah man, a Alemanha, a França, Espanha, Portugal e Argentina tchau, tchau, tchau. 👋 😂😂😂😂😂😂<br />Estou prevendo aqui que isso é balela. 🔮 🙅;positivo;0.5332432186939793;0.08211254438180829;0.38464423692421656;🙂
Não acredito em nenhum deles e sim no Simpsons kkkk hahaha;negativo;0.02046353827440243;0.08511818298685428;0.8944182787387402;🙁
Ela Argentina e Portugal e Espanha;positivo;0.8357312466476886;0.12610355948983865;0.03816519386247147;🙂
Alemamha já tá fora;negativo;0.23380668455192283;0.28451187441777526;0.48168144103030186;🙁
Gente não tem só Neymar jogando,o povo pensa que é só ele que vai dar o Hexa olha o  Felipe Coutinho aí 😉😍;negativo;0.0035749110041558446;0.17918994560293097;0.8172351433929097;🙁
Esses cara errou tudo Alemanha eliminada ea Espanha Tbm;negativo;0.001974635204779904;0.01955683608996579;0.9784685287052538;🙁
Bélgica  será a campeã;positivo;0.5054091974792277;0.20389440797680433;0.2906963945439662;🙂
Alemanha e Espanha estão fora! 😂 Carregando o HEXA! ...;neutro;0.2835311239638905;0.42288545413546214;0.29358342190065023;😐
Venho informar que, alemanha, portugal e argentina ja sairam haha;negativo;0.026307261307068775;0.13721063585691415;0.8364821028360176;🙁
Espanha saio,nem adianta kkk aii gente 😂😂;negativo;0.08198111282201222;0.4016081429023198;0.5164107442756661;🙁
"<a href=""http://www.youtube.com/results?search_query=%23BrasilGanha"">#BrasilGanha</a>";neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
Que pena a Alemanha saiu!! Parece que o jogo virou não é msm 😂😉;negativo;0.0035338791346463364;0.015057858249869218;0.9814082626154864;🙁
hahaha vai dar Brasil tio;neutro;0.010620571280111556;0.6112123129538631;0.37816711576602535;😐
Caguei pros videntes eles n sabem nadaaa;negativo;0.0059458918684687665;0.22235675130761476;0.7716973568239156;🙁
Erroouuu.Alemanha.Espanha.Argentina👎👎;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
- QUEM VAI GANHAR A COPA, VAI SER A BÉLGICA;negativo;0.0472992278425625;0.3705043990219694;0.5821963731354679;🙁
Espanha e alemanha ja sairam kkkkkkkk;negativo;0.04537923353762709;0.41091450715510264;0.5437062593072715;🙁
A frança vai ganhar essa copa o Brasil vai perder nas 4 de final e vai ganhar do mexico;negativo;0.0066786384025665484;0.20655740730373687;0.7867639542936943;🙁
Espanha eliminada pela Rússia <br />Alemanha eliminada pela coreia<br />brasil vai ganha essa porra;negativo;0.0019912533936296954;0.2948673316932962;0.7031414149130725;🙁
Alemanha e Espanha já foi embora kkkkk;neutro;0.0851232014185651;0.5560081657459555;0.3588686328354764;😐
piores previsões;negativo;0.07677885145587716;0.29809878766583087;0.6251223608782916;🙁
o hexa vem;neutro;0.20236907257699174;0.4708393440345399;0.32679158338846853;😐
A alemanha vai ser a pior kkkkkk;negativo;0.006812097002622891;0.04062030754540008;0.9525675954519767;🙁
Se eu fosse esses videntes eu desistiria da careira e ia vender geladinho na 25 de março;negativo;0.0006815946628052973;0.051677731994323226;0.9476406733428724;🙁
Acertei na de 2010 e 2014 e esse ano tbm vou acertar vai ser a Bélgica vlw falou;negativo;0.0009274032922770615;0.12695504789777204;0.872117548809953;🙁
Hahahahah quem tah vendo de novo????;neutro;0.3210515568743582;0.4305058731194877;0.24844257000615422;😐
Videndes fracos Erram quase tudo Alemanha foi eliminada , Portugal foi eliminado e Alemanha tbm kkkkk;negativo;0.0006815022413565068;0.0033539788026213735;0.9959645189560213;🙁
Belgica;negativo;0.27273326734693054;0.09091112929577769;0.6363556033572906;🙁
Haha se fudeu alemanha ate a previsao se foi;negativo;0.016801510777807956;0.01116204356333698;0.972036445658855;🙁
ESSES VIDENTES ESTÃO MAL, ALEMANHA E ESPANHA JÁ ESTÃO FORA;neutro;0.04618867273745493;0.6019046369917687;0.351906690270774;😐
Lucas Daniel o Hexa É Nosso Caralho Acredita Porra ☺;negativo;0.06149461659853427;0.004715288544032257;0.9337900948574335;🙁
Esses videntes etc ai kkkkkk acertar algo sobre futebol é meio difícil Alemanha eliminada, Espanha eliminada, parem de se iludir nessas pessoas aí, e vale lembrar que o Brasil é uma das únicas seleções q n tem apenas uma estrela kkk aiai pessoal Engraçado;negativo;1.8763320501750743e-07;0.00029617954879617716;0.9997036328179949;🙁
Até agora os videntes estão piores do que os palpites da minha filha de 1 ano kkkkkkkkk Alemanha e Espanha já caíram fora kkk;negativo;0.0007948465119165077;0.10802521331432867;0.89117994017376;🙁
brasil;neutro;0.2787690148452617;0.4353543560236543;0.285876629131084;😐
quem vai ganhar é o brasil pq ele vai levar o hexa oooooooooooooooooooooooooooooooooooooo;negativo;0.03196082847770104;0.178220990065088;0.7898181814572106;🙁
Alemanha Portugal Argentina Espanha xiii KKK;positivo;0.7547487639129072;0.15506140498128812;0.0901898311058046;🙂
EROUUU;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
Alemanha tchau e Espanha também ... KKKKKKKKKKKK esses cara aí tão pra nada;negativo;0.004244330770532031;0.0464110660325283;0.9493446031969384;🙁
Venho aqui dizer que todos essas previsões estão erradas, pois a Alemanha, Espanha e Portugal já caíram fora.;negativo;0.0012346906145503558;0.2838685090905244;0.71489680029492;🙁
Errouuuuuuuuuuuu.tudoooooooo.kkkkkkkk;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
ALEMANHA DESCLACIFICADA KKKKKKKKKKKKKKKKKKKKKKKKKKKKKK;negativo;0.25714663485040873;0.31429047039128327;0.4285628947583075;🙁
A maioria já estão fora,😂😂😂😂;negativo;0.15789846416481287;0.157898533951475;0.6842030018837111;🙁
Espanha e Alemanha já arrumaram e Portugal;neutro;0.08206861675285819;0.8230224160845078;0.09490896716263297;😐
Espanha e Alemanha foram eliminados 😂😂😂😂;neutro;0.01984181981759516;0.851548518643801;0.1286096615386061;😐
Alemanha ta fora, Espanha ta fora, esses videntes tão uma porra. Kkk<br />Vai da Brasil;negativo;0.03396808107002574;0.11770593688296219;0.8483259820470149;🙁
o banco holandes se ferrou kkkkkkkkkkkkkk;neutro;0.01502493914612589;0.619001740448687;0.3659733204051847;😐
Vi do futuro pra dizer que as quartas de final vao ser<br />Uruguai x França<br />Rússia x Dinamarca<br />Brasil x Japão<br />Colômbia x Suécia<br />E as semifinais vão ser<br />Brasil x Uruguai<br />Suécia x Rússia<br />Final vai ser <br />Brasil x Suécia;neutro;2.7623989852399916e-06;0.783408004418021;0.21658923318299625;😐
os dois primeiros ja erraram kkkkkk;negativo;0.12856753130350657;0.17874950634278625;0.6926829623537071;🙁
Alemanha ja deu tchau;negativo;0.09911410442881183;0.15800141922383146;0.7428844763473569;🙁
Sobrou Uruguai, França, Espanha, e Brasil e etc quem vai ganhar em aposto na França pq Alemanha já foi e Portugal tbm tão atrasado em...;negativo;0.0020780103717342045;0.06888255491837213;0.9290394347098947;🙁
Alemanha não ganhou;negativo;0.23132859192587132;0.29496161039059177;0.47370979768353694;🙁
No dia que lançou esse video todo mundo tava torcendo pra Portugal e perdeu pleybloy;negativo;0.0950454629021358;0.05016560957967099;0.8547889275181909;🙁
Vontade de cagar vei kkk;negativo;0.09873734941581924;0.10344969564346729;0.7978129549407148;🙁
Tudo burro assim alemanhã eliminada rsrs;negativo;0.0047492190723029985;0.07489568672103665;0.9203550942066597;🙁
Espanha, Alemanha,Argentina,Portugal  já foram..O HEXA É NOSSO,AMÉM?!;neutro;0.4100776224916385;0.4358242392112873;0.15409813829707453;😐
Alemanha e espanha ja tão fora;positivo;0.3886040738644195;0.22639364221237435;0.38500228392320573;🙂
Kkkkkkkkkkkk;neutro;0.26316120677088045;0.36842585231298264;0.36841294091613697;😐
Alemanha e Espanha KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK;neutro;0.35130480433803973;0.4286741827523291;0.22002101290963041;😐
Alemanha só foi pra passear na Russia  ksksksks;negativo;0.13258858174231297;0.3545625610298697;0.5128488572278171;🙁
<b>ALEMANHA PERDEU PRA COREIA DO SUL</b><br /><br />ISSO NINGUÉM CONSEGUE PREVER;negativo;0.00040589140924961854;0.0449975471748634;0.9545965614158882;🙁
Errooooooooou;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
Alemanha, Argentina, Espanha, Portugal já foram pro ar kkkkk;positivo;0.6090504814296206;0.21679059782912638;0.174158920741254;🙂
<b>ALEMANHA E ESPANHA JA FORAM KKKK</b>;neutro;0.3523182371437573;0.45224383725379264;0.1954379256024507;😐
Vim avisar que a Espanha perdeu da Rússia na disputa de pênaltis;neutro;0.00196593301356789;0.5682044123559568;0.429829654630478;😐
Dia de amanhã quem sabe é só Deus;neutro;0.17465542302776563;0.48743927865520364;0.3379052983170312;😐
Portugal,Argentina,Espanha e Alemanha foram eliminados ksksksksksk;negativo;0.10624837617210377;0.35190148675797706;0.5418501370699196;🙁
Alemanha, Espanha e Portugal eliminados. Chupa videntes, RUMO AO HEXA;neutro;0.019593821480470456;0.801573137507806;0.17883304101172756;😐
tchau alemanha <br />nem nas oitavas chegou;negativo;0.002964381491191248;0.49425470922766235;0.5027809092811473;🙁
Alemanha,  Argentina, Portugal <br />Já saíram;negativo;0.12184869006551516;0.11199212717539293;0.7661591827590951;🙁
Alemanha foi eliminada;negativo;0.10624837617210377;0.35190148675797706;0.5418501370699196;🙁
México;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
Eroouuu;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
Todos os videntes falaram que a Alemanha iria ganhar kkkkkkkkkkk JA PERDEU KKKKKK;negativo;0.00022735203165972782;0.02105131807861738;0.9787213298897192;🙁
Brasil;neutro;0.2787690148452617;0.4353543560236543;0.285876629131084;😐
Alemanha , Espanha já tá fora hehehe;neutro;0.14124158123333028;0.6271278534591963;0.23163056530747145;😐
Alemanha nem passou pra oitavas kkkkkkk chora alemanha come ranho tecnico da alemana;negativo;0.00018275860261552938;0.003700064750752273;0.9961171766466396;🙁
que pena que argentina alemanha portugal nem espanha nao passaram kkkkkkk;negativo;0.055688346128935036;0.056527807888186135;0.8877838459828779;🙁
Alemanha saiu na fase de grupos e Espanha para a Rússia kakakkakakakak esses videntes são piores que óculos de grau para cego;negativo;0.0026845047484561004;0.3055730974295571;0.6917423978219938;🙁
Brasil 2 x 0 Rússia;neutro;0.0057789911923620775;0.9872739583107077;0.006947050496928691;😐
Brasil 2 x 0 na final;neutro;0.02157783303408303;0.9681091830262032;0.010312983939714396;😐
Acho que Belgica e França tem boas chances;negativo;0.0895699876263064;0.011882129125303276;0.8985478832483899;🙁
Mn a Espanha n passa pras quarta  quem falou acerto;neutro;0.0016035356384449303;0.660999210976973;0.3373972533845807;😐
"<a href=""https://youtu.be/9Cfup60gQRw"">https://youtu.be/9Cfup60gQRw</a>";neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
Tchau Alemanha Tchau Espanha;neutro;0.1476459989207601;0.5396088308533842;0.31274517022585446;😐
Espanha tbm nao saiu para a russia;negativo;0.012329795653255128;0.3604540307698476;0.6272161735768994;🙁
Eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee........Ata já.....A ALEMANHA FOI ELIMINADA;negativo;0.10624837617210377;0.35190148675797706;0.5418501370699196;🙁
Passando aqui para dizer espanha caiu!!!😂😂😂;negativo;0.08840978815459526;0.404844529362557;0.5067456824828485;🙁
A última palavra ela não vem de vidente astróloga a última palavra ela vem de mais Jesus/Deus;negativo;0.17703031989849868;0.3825162993011556;0.4404533808003447;🙁
Argentina, Espanha e  Alemanha, já eliminadas, esses videntes são uns sortudos kkkkk;neutro;0.14456895970275177;0.5329781179983715;0.322452922298875;😐
Alemanha Portugal e Espanha já tomaram no boga;neutro;0.24091370917216562;0.498849208430682;0.26023708239715115;😐
Quero ver quando o Brasil ganhar essa copa vou fazer os vidente engoli a taça;neutro;0.0037974467439154617;0.7790698254190976;0.21713272783698867;😐
Valha a Espanha e a Alemanha foram embora ...;neutro;0.103303986953574;0.6292499630871389;0.26744604995928783;😐
A maioria falou a Alemanha e ela já está fora kk;negativo;0.16857599605037465;0.1488196747998298;0.6826043291497957;🙁
Brasil vai jogar contra o México na segunda😐já era😐;negativo;0.06673535369065192;0.4480878186241227;0.48517682768522574;🙁
Mano só repassei aqui só para dar risada as previsões estão quase todas erradas kkkkkkk;negativo;0.00016123885121175404;0.023043308879887665;0.9767954522689041;🙁
Iiiiiiiii nada a ver esse cara alemanha ja sai na primeira etapa;negativo;0.015026860457090098;0.07515428574222162;0.909818853800685;🙁
Alemanha e Espanha kkkk😅 dd;neutro;0.35130480433803973;0.4286741827523291;0.22002101290963041;😐
Coitados achando que Alemanha vai ganhar a copa 😈ela nem sequer chegou nas oitavas de final.só falam mentira;negativo;3.319211490595646e-05;0.01941330400271158;0.9805535038823905;🙁
Sabe uma coisa que a Alemanha tem bem mais que o Brasil? Tem mais é que se f*der!;negativo;0.010777491008641978;0.036748423810003726;0.9524740851813518;🙁
Tão bom assistir esse vídeo depois da Alemanha, Espanha e Argentina cair fora. Kkkkkkkkkkkkkkkkk;positivo;0.8394432882877251;0.01979847764351254;0.14075823406875745;🙂
Alemanha kkkkk;negativo;0.199021843638096;0.26084241845021294;0.5401357379116909;🙁
Espanha eliminada;neutro;0.21142364968870267;0.5729308266976861;0.21564552361361122;😐
<b>ERROU TUDO KKKK</b>;positivo;0.4791644493766493;0.18072326343854672;0.34011228718480374;🙂
"Última prova dq é tudo charlatão.<br />&quot;Alemanha terá bons resultados&quot;<br />&quot;As enrgias estão voltadas pra Alemanha&quot;<br />&quot;Quem irá ganhar será a Alemanha ou Espanha&quot;<br />Qq aconteceu?";negativo;0.011764022903445864;0.07802304757619417;0.9102129295203615;🙁
Alemanha,espanhã e argentina foram elinminadas;positivo;0.5352748146423847;0.18672385507630349;0.27800133028131174;🙂
Tchau alemanha e espanha;neutro;0.1476459989207601;0.5396088308533842;0.31274517022585446;😐
França;positivo;0.48571952506084615;0.2000022457733007;0.3142782291658538;🙂
Farçantes do caralho....vão tudo tomar no bógas...<br />Alemanha fora...<br />Espanha fora...<br />Videntes = farça<br />pai de santo (kkkk) = idiotas<br />Animais videntes = donos retardados<br />bruxa = feia<br /> Numerologia = babaquice <br />E blá blá blá;negativo;0.00010780347862722346;0.474234346042405;0.5256578504789731;🙁
ALEMANHA TERÁ BONS RESULTADOS AKSKSKSKSSKSKSKSKSKSKSSKSKSKSKEKRKD;negativo;0.036065385314107294;0.11228248462041215;0.8516521300654807;🙁
As pessoas que falam que são videntes erraram pq a 🇪🇸 e a 🇩🇪 foram eliminadas;negativo;0.002066690070249732;0.37645700824991146;0.6214763016798416;🙁
Mentira a Alemanha foi pra casa pai Carlos;negativo;0.012316983512676878;0.0923187914892393;0.895364224998081;🙁
Vindo do futuro para avisar que a Espanha foi desclassificada;neutro;0.004699957559769993;0.6688192755283277;0.32648076691190386;😐
Quem vai ser campeão vai ser o Brasil ou França ou Uruguai;neutro;0.04280739390636971;0.834374495383698;0.12281811070993395;😐
Vim do futuro pra dizer que nem alemanha e nem espanha vão levantar a taça kkjkjjnjhjb;negativo;0.018514901130869416;0.39821851953304405;0.5832665793360855;🙁
<b>Bom pra Espanha não foi dessa vez..</b>;neutro;0.12688957038778306;0.44050307374182845;0.43260735587038973;😐
BORA BRASIL. RUMO AO HEXA POHA🇧🇷🇧🇷🇧🇷💚💛;neutro;0.013257774909146255;0.6711526712994599;0.3155895537913943;😐
vou fazer os cálculos para vocês verem os 2 colocados para a final<br /><br />russia1 foi primeiro o segundo  outro time que o quatro então da 14 menos o 3 time já da 14-3=11 então tirando 1 do onze fica 1 então 3-2 então já para no brasil o 2 .então um time da final e o brasil<br />mais espera ai se Portugal ia contra nós e perdeu pro uruguai parece que pode ser brasil x Uruguai mais tem a frança o 3 time que sobrou então se Uruguai foi contra frança e ganhar vai ficar Brasil x França.ESSAS SÃO AS POSSIBILIDADES MOSTREI O FUTURO A TODOS;neutro;1.5244763830618312e-10;0.5418127687607788;0.4581872310867778;😐
Espanha também eliminada kkkk;neutro;0.18827845266540966;0.5471121388963471;0.2646094084382439;😐
Brasil x França;neutro;0.3320501153720814;0.512373292575493;0.15557659205242533;😐
Alemanha foi eliminada;negativo;0.10624837617210377;0.35190148675797706;0.5418501370699196;🙁
Alemanha fora espanha fora Argentina fora,creio que a final vai ser Brasil e França;neutro;0.21731422803835415;0.41694384628740405;0.36574192567424285;😐
Vamo mandar esse videntes se fuder!<br />Kkkkk Alemanha vazou!<br />Argentina vazou!<br />Portugal vazou!<br />E agora pouco a Espanha vazou!<br />Manda esses porras se fuderem que o Coutinho tá voando na copa.;negativo;0.00021713467130032494;0.07261752213899873;0.9271653431896987;🙁
ALEMANHA E ESPANHA (QUE OS VIDENTES DIZIAM QUE IAM SER CAMPEÃO) JA FORAM ELIMINADAS KKKKKKKKKKK;negativo;0.06609911385002303;0.13471369178051223;0.7991871943694585;🙁
passei para avisar que a Espanha foi para casa;negativo;0.017391327880969032;0.3900111836626976;0.5925974884563332;🙁
Espanha KKKKK;neutro;0.38239198899176435;0.41004930753127744;0.20755870347695804;😐
Agr nas oitavas;negativo;0.04897971151643555;0.4540718755097776;0.49694841297378756;🙁
Espanha tbm foi eliminada;negativo;0.12399009609706838;0.39644154519563846;0.47956835870729203;🙁
O hexa já é realidade !;positivo;0.5528902309225201;0.22081907454696195;0.22629069453051734;🙂
Alemanha já foi pra casinha;negativo;0.053741321684679856;0.3122562918841625;0.6340023864311588;🙁
KKKKKKKKK KKKKKKKKK ESPANHA E ALEMANHA JÁ ERA KKKKKKKKK;neutro;0.05576905878135367;0.7473466830447998;0.19688425817384556;😐
Espanha já foi, Argentina ja foi, Alemanha ja foi, Portugal ja foi;positivo;0.7250886193909581;0.17136896858212486;0.10354241202691661;🙂
Passei aqui para dar uma mensagem chamada a l e m a n h a s é f u d e u e Espanha tembem;neutro;8.478506511230652e-06;0.9015921310669165;0.09839939042656672;😐
PRIMEIRO ALEMANHA E DEPOIS A ESPANHA? ESSES VIDENTES AI TÃO DE BRINCADEIRA NÉ 😂😂😂😂 ABRAÇOS ESPANHA, NOS VEMOS NO QATAR!;neutro;0.0034565285851402587;0.961513252858726;0.035030218556132725;😐
Alemanha KKKKKKKKKKKKK;neutro;0.23128041110856284;0.5079893357271983;0.2607302531642401;😐
Espanha eliminada Alemanha também !!!!!!!;neutro;0.16069028536509333;0.5313507454233506;0.3079589692115556;😐
Lá se foi alemanha, la se foi portugal e lá se foi espanha HAHAHAHAHA;positivo;0.692837864892157;0.1740408511278157;0.1331212839800278;🙂
Alemanha foi eliminada na fase de grupos;neutro;0.014813475489880192;0.6089413309980273;0.3762451935120905;😐
ERROU, CARLINHOS KKKK;negativo;0.1446640200997441;0.1597914383662648;0.6955445415339925;🙁
Espanha vasou agora;neutro;0.31130244566596843;0.4198473978591108;0.26885015647492094;😐
ERROU, BRUNO !;negativo;0.31737113402117667;0.11110498021766442;0.5715238857611593;🙁
Alemanha já foi;negativo;0.25714663485040873;0.31429047039128327;0.4285628947583075;🙁
Chupa bando de vidente do krl , Alemanha e Espanha já ralaram !!!!;neutro;0.00412264175226766;0.6747207903287804;0.3211565679189506;😐
ERROU, TIAGO DE SEI LÁ O QUE;negativo;0.001883022771942219;0.051551605943688246;0.9465653712843702;🙁
Se o brasil nem a franca ganhar..eu nunca mais agredito em videcia nem signo nem nada;negativo;0.016030182594439682;0.09087747108919592;0.8930923463163637;🙁
hahhahahahahhahahaha ESPANHA FORA DA COPA!;neutro;0.2855953509000889;0.553163076748771;0.16124157235114048;😐
Chuuuuuupa nem Alemanha nem Espanha passou das oitavas 😂😂;neutro;0.10484076201796425;0.6190953137527813;0.27606392422925463;😐
Vim do futuro pra falar que argentina ,portugal,alemanha e espanha estao eliminadas;negativo;0.12028833896407382;0.11266859437815058;0.7670430666577763;🙁
Erraram e TD kkkkkkkkk;negativo;0.00471789931413086;0.16011106667630357;0.8351710340095668;🙁
Vai ser o Uruguai ou França;neutro;0.04182881926623949;0.7777070422692359;0.18046413846452478;😐
ERROU , PAI CARLOS !;negativo;0.09677620464495862;0.09952388682933899;0.803699908525702;🙁
França vai ganhar kkk;negativo;0.17720150816989272;0.26374627581180804;0.559052216018299;🙁
Só tem a França agr e o Brasil  q os vidente falou;negativo;0.04720200210808916;0.2027476449804375;0.7500503529114736;🙁
Informando que a Espanha foi desclassificada pela Rússia, e a Alemanha nem passou da fase de grupos;neutro;0.004754948628082594;0.7534764786805053;0.24176857269141017;😐
Todos já erraram :p;negativo;0.05753986756577433;0.16091469220904878;0.7815454402251756;🙁
Alemanha já saiu vei😂😂😂😂😂😂😂;negativo;0.0989199395808393;0.3966038062691344;0.5044762541500275;🙁
Eu tenho certeza que é o Brasil que vai levar o hexa eu tenho uma teoria da pirâmide de copas;negativo;0.007180664917500753;0.28627282581763563;0.706546509264865;🙁
Eu tô rindo muito kkkkkkkkkkkkkkkkkkkkkjjjjj Alemanha já era e a Espanha tbm kkkkkkkkkkkkkkkkkkkkkjjjjj;negativo;0.21381464205328415;0.14078476028625933;0.6454005976604585;🙁
Nem Alemanha, nem Espanha kkkkkk os dois caíram...;negativo;0.20668854425717872;0.15291788122645145;0.6403935745163674;🙁
Brasil;neutro;0.2787690148452617;0.4353543560236543;0.285876629131084;😐
ESPANHA TAMBEM FOI ELIMINADA.;neutro;0.09740633910712558;0.7905875528025915;0.11200610809028208;😐
Alemanha desclassificada kkkkkk;negativo;0.179607546085627;0.2988590369531023;0.5215334169612698;🙁
Alemanha Argentina e Espanha nem passou kkkj;positivo;0.47924849686199594;0.19776436289048102;0.3229871402475236;🙂
Brasil;neutro;0.2787690148452617;0.4353543560236543;0.285876629131084;😐
Copa sem Espanha, Portugal, Alemanha e Argentina. Hahahahaha essa copa é nossa, vai Brasilllllllll hexa;neutro;0.4165692112761981;0.4894597850540554;0.09397100366974773;😐
<b>Brasil HexaCampeão!! . ALEMANHA, PORTUGUAL, ARGENTINA, ESPANHA. JÁ FORAM PRA CASA!  previsões falsas!  não  acredito em nada disso kk</b>;neutro;0.0005533886885208659;0.5928435511013047;0.40660306021016906;😐
